Epoch,54,train loss,1988.6716,train acc,31.62,val loss,2692.8879,val acc,32.35,best val acc,32.353
Epoch,55,train loss,1753.9625,train acc,31.62,val loss,1544.2349,val acc,32.35,best val acc,32.353
Epoch,56,train loss,1071.5425,train acc,24.79,val loss,1681.2534,val acc,14.71,best val acc,32.353
Epoch,57,train loss,957.1023,train acc,17.95,val loss,859.0930,val acc,8.82,best val acc,32.353
Epoch,58,train loss,665.6838,train acc,19.66,val loss,1154.3506,val acc,17.65,best val acc,32.353
Epoch,59,train loss,906.1212,train acc,19.66,val loss,1034.7106,val acc,8.82,best val acc,32.353
Epoch,60,train loss,756.0111,train acc,25.64,val loss,978.0973,val acc,29.41,best val acc,32.353
Epoch,61,train loss,525.2578,train acc,39.32,val loss,929.0617,val acc,32.35,best val acc,32.353
Epoch,62,train loss,631.0233,train acc,28.21,val loss,715.2375,val acc,32.35,best val acc,32.353
Epoch,63,train loss,528.1068,train acc,26.50,val loss,901.6426,val acc,29.41,best val acc,32.353
Epoch,64,train loss,489.9251,train acc,32.48,val loss,574.2361,val acc,11.76,best val acc,32.353
Epoch,65,train loss,328.8539,train acc,19.66,val loss,688.2568,val acc,17.65,best val acc,32.353
Epoch,66,train loss,419.5890,train acc,18.80,val loss,642.5496,val acc,29.41,best val acc,32.353
Epoch,67,train loss,359.7015,train acc,23.93,val loss,585.4009,val acc,32.35,best val acc,32.353
Epoch,68,train loss,311.5497,train acc,19.66,val loss,744.7117,val acc,29.41,best val acc,32.353
Epoch,69,train loss,398.8633,train acc,29.06,val loss,598.9969,val acc,17.65,best val acc,32.353
Epoch,70,train loss,387.9142,train acc,20.51,val loss,537.6807,val acc,29.41,best val acc,32.353
Epoch,71,train loss,309.3265,train acc,32.48,val loss,571.1672,val acc,29.41,best val acc,32.353
Epoch,72,train loss,224.0472,train acc,29.91,val loss,343.1028,val acc,17.65,best val acc,32.353
Epoch,73,train loss,140.1513,train acc,25.64,val loss,329.9895,val acc,23.53,best val acc,32.353
Epoch,74,train loss,148.8354,train acc,31.62,val loss,446.6393,val acc,32.35,best val acc,32.353
Epoch,75,train loss,211.8294,train acc,33.33,val loss,444.3390,val acc,29.41,best val acc,32.353
Epoch,76,train loss,169.4659,train acc,30.77,val loss,376.3171,val acc,11.76,best val acc,32.353
Epoch,77,train loss,210.5702,train acc,17.95,val loss,388.8439,val acc,14.71,best val acc,32.353
Epoch,78,train loss,184.9368,train acc,17.09,val loss,292.1547,val acc,29.41,best val acc,32.353
Epoch,79,train loss,122.1028,train acc,33.33,val loss,581.8500,val acc,29.41,best val acc,32.353
Epoch,80,train loss,301.5057,train acc,33.33,val loss,314.4061,val acc,20.59,best val acc,32.353
Epoch,81,train loss,202.9833,train acc,32.48,val loss,449.2342,val acc,17.65,best val acc,32.353
Epoch,82,train loss,300.3843,train acc,16.24,val loss,459.3411,val acc,14.71,best val acc,32.353
Epoch,83,train loss,256.4152,train acc,19.66,val loss,330.1389,val acc,17.65,best val acc,32.353
Epoch,84,train loss,165.4878,train acc,19.66,val loss,507.3004,val acc,29.41,best val acc,32.353
Epoch,85,train loss,242.7080,train acc,33.33,val loss,619.6652,val acc,32.35,best val acc,32.353
Epoch,86,train loss,385.7560,train acc,31.62,val loss,482.1507,val acc,29.41,best val acc,32.353
Epoch,87,train loss,251.7447,train acc,29.06,val loss,335.3738,val acc,14.71,best val acc,32.353
Epoch,88,train loss,201.3991,train acc,20.51,val loss,564.4824,val acc,29.41,best val acc,32.353
Epoch,89,train loss,317.6608,train acc,33.33,val loss,331.2032,val acc,14.71,best val acc,32.353
Epoch,90,train loss,172.1226,train acc,22.22,val loss,339.7708,val acc,5.88,best val acc,32.353
Epoch,91,train loss,193.5758,train acc,11.97,val loss,409.2076,val acc,29.41,best val acc,32.353
Epoch,92,train loss,226.9993,train acc,33.33,val loss,376.6221,val acc,14.71,best val acc,32.353
Epoch,93,train loss,157.8536,train acc,20.51,val loss,385.8093,val acc,29.41,best val acc,32.353
Epoch,94,train loss,184.3001,train acc,34.19,val loss,273.7594,val acc,14.71,best val acc,32.353
Epoch,95,train loss,188.9249,train acc,19.66,val loss,336.1088,val acc,14.71,best val acc,32.353
Epoch,96,train loss,237.5151,train acc,24.79,val loss,350.0539,val acc,29.41,best val acc,32.353
Epoch,97,train loss,198.3604,train acc,24.79,val loss,259.4167,val acc,14.71,best val acc,32.353
Epoch,98,train loss,154.4048,train acc,29.91,val loss,355.6365,val acc,29.41,best val acc,32.353
Epoch,99,train loss,140.6033,train acc,34.19,val loss,273.8021,val acc,29.41,best val acc,32.353
Epoch,100,train loss,102.8317,train acc,34.19,val loss,178.3776,val acc,11.76,best val acc,32.353
Epoch,101,train loss,64.3639,train acc,18.80,val loss,186.1837,val acc,23.53,best val acc,32.353
Epoch,102,train loss,65.5778,train acc,32.48,val loss,190.1075,val acc,23.53,best val acc,32.353
Epoch,103,train loss,61.3167,train acc,31.62,val loss,189.2375,val acc,17.65,best val acc,32.353
Epoch,104,train loss,53.3495,train acc,29.06,val loss,194.1591,val acc,23.53,best val acc,32.353
Epoch,105,train loss,49.3476,train acc,35.90,val loss,191.9995,val acc,23.53,best val acc,32.353
Epoch,106,train loss,39.8351,train acc,35.04,val loss,190.3895,val acc,29.41,best val acc,32.353
Epoch,107,train loss,44.6190,train acc,34.19,val loss,201.2605,val acc,29.41,best val acc,32.353
Epoch,108,train loss,48.5791,train acc,35.04,val loss,191.1217,val acc,29.41,best val acc,32.353
Epoch,109,train loss,41.0357,train acc,35.04,val loss,186.6023,val acc,29.41,best val acc,32.353
Epoch,110,train loss,38.1817,train acc,35.90,val loss,181.2567,val acc,23.53,best val acc,32.353
Epoch,111,train loss,38.2392,train acc,34.19,val loss,175.0645,val acc,20.59,best val acc,32.353
Epoch,112,train loss,40.1348,train acc,25.64,val loss,176.2604,val acc,23.53,best val acc,32.353
Epoch,113,train loss,38.5221,train acc,34.19,val loss,178.1587,val acc,26.47,best val acc,32.353
Epoch,114,train loss,35.6213,train acc,36.75,val loss,183.1564,val acc,23.53,best val acc,32.353
Epoch,115,train loss,35.2620,train acc,34.19,val loss,177.0885,val acc,29.41,best val acc,32.353
Epoch,116,train loss,33.8704,train acc,38.46,val loss,176.3494,val acc,23.53,best val acc,32.353
Epoch,117,train loss,34.0392,train acc,35.04,val loss,177.8061,val acc,23.53,best val acc,32.353
Epoch,118,train loss,33.8162,train acc,34.19,val loss,177.5451,val acc,23.53,best val acc,32.353
Epoch,119,train loss,32.8808,train acc,35.90,val loss,181.8828,val acc,23.53,best val acc,32.353
Epoch,120,train loss,33.4183,train acc,35.90,val loss,178.5895,val acc,26.47,best val acc,32.353
Epoch,121,train loss,33.2852,train acc,34.19,val loss,176.2531,val acc,29.41,best val acc,32.353
Epoch,122,train loss,33.1458,train acc,38.46,val loss,176.3687,val acc,29.41,best val acc,32.353
Epoch,123,train loss,32.8652,train acc,39.32,val loss,175.6951,val acc,23.53,best val acc,32.353
Epoch,124,train loss,32.4109,train acc,36.75,val loss,179.0401,val acc,26.47,best val acc,32.353
Epoch,125,train loss,33.5303,train acc,33.33,val loss,179.7996,val acc,26.47,best val acc,32.353
